accuracy,precision,recall,f1_score,f2_score,best_threshold,tp,tn,fp,fn,ml_type,balance_method,dataset
0.7978160158835208,0.6738875878220141,0.9551867219917012,0.7902506007552351,0.8815870098039216,0.1499999999999999,1151,1260,557,54,rf,under,over_sampled_residual_cnn_features_256.csv
0.8120450033090668,0.6981953951462352,0.9311203319502076,0.7980085348506402,0.8728800373424614,0.2299999999999999,1122,1332,485,83,rf,under,under_sampled_residual_cnn_features_32.csv
0.814692256783587,0.701941139636819,0.9302904564315352,0.8001427551748751,0.8734611189029141,0.2099999999999999,1121,1341,476,84,rf,under,under_sampled_residual_cnn_features_64.csv
0.8236267372600926,0.7129277566539924,0.933609958506224,0.8084800574919152,0.879180994060644,0.1999999999999999,1125,1364,453,80,rf,under,under_sampled_residual_cnn_features_128.csv
0.8444738583719391,0.7484787018255578,0.9186721991701244,0.8248882265275708,0.8787109064930941,0.11,1107,1445,372,98,svm,normal,over_sampled_residual_cnn_features_128.csv
0.8223031105228326,0.7092731829573935,0.9394190871369296,0.8082827561585149,0.8821695760598504,0.1999999999999999,1132,1353,464,73,rf,under,under_sampled_residual_cnn_features_256.csv
0.8209794837855725,0.7067247820672479,0.941908713692946,0.8075418000711491,0.8831310301898537,0.1899999999999999,1135,1346,471,70,rf,under,weighted_residual_cnn_features_32.csv
0.7802779616148247,0.6555491661874641,0.946058091286307,0.7744565217391305,0.8690349138588199,0.1899999999999999,1140,1218,599,65,rf,under,weighted_residual_cnn_features_64.csv
0.7905360688285903,0.6636155606407322,0.9626556016597512,0.7856417202844564,0.8830694275274056,0.1499999999999999,1160,1229,588,45,rf,under,weighted_residual_cnn_features_128.csv
0.800794176042356,0.68,0.9452282157676348,0.7909722222222222,0.8768283294842186,0.1899999999999999,1139,1281,536,66,rf,under,weighted_residual_cnn_features_256.csv
0.8216412971542025,0.7104930467762326,0.932780082987552,0.8066020810907786,0.8778506716651047,0.13,1124,1359,458,81,rf,over,normal_residual_cnn_features_32.csv
0.8378557246856386,0.7391304347826086,0.91701244813278,0.8185185185185185,0.8749010292953285,0.1899999999999999,1105,1427,390,100,rf,over,normal_residual_cnn_features_64.csv
0.8414956982131039,0.7446091644204852,0.91701244813278,0.8218668650055783,0.8764276649746193,0.11,1105,1438,379,100,svm,normal,over_sampled_residual_cnn_features_256.csv
0.8226340172071476,0.7148362235067437,0.9236514522821576,0.8059377262853005,0.8726673984632273,0.1699999999999999,1113,1373,444,92,rf,over,normal_residual_cnn_features_128.csv
0.8355393778954335,0.742798353909465,0.8987551867219917,0.8133683815245963,0.8625358394393119,0.13,1083,1442,375,122,svm,normal,under_sampled_residual_cnn_features_32.csv
0.7878888153540702,0.6628175519630485,0.9526970954356846,0.7817500851208716,0.8760683760683761,0.1,1148,1233,584,57,rf,over,normal_residual_cnn_features_256.csv
0.8236267372600926,0.7066420664206642,0.9535269709543568,0.8117273048392794,0.8912503878374185,0.1,1149,1340,477,56,rf,over,over_sampled_residual_cnn_features_32.csv
0.8315684976836533,0.7253886010362695,0.9294605809128632,0.8148417606402328,0.8799497171590195,0.1799999999999999,1120,1393,424,85,rf,over,over_sampled_residual_cnn_features_64.csv
0.8507610853739246,0.763268156424581,0.9070539419087136,0.8289723170269245,0.8741202815099168,0.12,1093,1478,339,112,svm,normal,under_sampled_residual_cnn_features_64.csv
0.8021178027796162,0.6794795978710823,0.9535269709543568,0.7935082872928176,0.8823529411764706,0.11,1149,1275,542,56,rf,over,over_sampled_residual_cnn_features_128.csv
0.7951687624090007,0.671746776084408,0.9510373443983402,0.7873582961181724,0.8780263561140055,0.1,1146,1257,560,59,rf,over,over_sampled_residual_cnn_features_256.csv
0.7954996690933157,0.6741839762611276,0.9427385892116182,0.7861591695501731,0.8731744811683321,0.1399999999999999,1136,1268,549,69,rf,over,under_sampled_residual_cnn_features_32.csv
0.8487756452680344,0.754421768707483,0.9203319502074688,0.8291588785046728,0.8815580286168522,0.11,1109,1456,361,96,svm,normal,under_sampled_residual_cnn_features_128.csv
0.8312375909993381,0.7257959714100065,0.9269709543568464,0.8141399416909622,0.8782827488598837,0.1699999999999999,1117,1395,422,88,rf,over,under_sampled_residual_cnn_features_64.csv
0.828921244209133,0.7227979274611399,0.9261410788381744,0.8119316114950891,0.8768070395977373,0.1499999999999999,1116,1389,428,89,rf,over,under_sampled_residual_cnn_features_128.csv
0.8170086035737922,0.7017326732673267,0.9410788381742738,0.8039702233250621,0.8809819763828465,0.13,1134,1335,482,71,rf,over,under_sampled_residual_cnn_features_256.csv
0.813368630046327,0.6945962355798422,0.9493775933609958,0.8022440392706872,0.8844904901809185,0.12,1144,1314,503,61,rf,over,weighted_residual_cnn_features_32.csv
0.7925215089344805,0.6704009433962265,0.9435684647302904,0.7838676318510859,0.8724677716390423,0.1399999999999999,1137,1258,559,68,rf,over,weighted_residual_cnn_features_64.csv
0.8491065519523494,0.7573883161512027,0.9145228215767636,0.8285714285714286,0.8780876494023905,0.11,1102,1464,353,103,svm,normal,under_sampled_residual_cnn_features_256.csv
0.801125082726671,0.6784869976359338,0.9526970954356846,0.7925440110459095,0.8814496314496314,0.11,1148,1273,544,57,rf,over,weighted_residual_cnn_features_128.csv
0.8563864990072799,0.7686411149825784,0.9153526970954357,0.8356060606060606,0.8816946442845723,0.11,1103,1485,332,102,svm,normal,weighted_residual_cnn_features_32.csv
0.8232958305757776,0.7149263292761051,0.9261410788381744,0.806941431670282,0.8744710860366713,0.1599999999999999,1116,1372,445,89,rf,over,weighted_residual_cnn_features_256.csv
0.8213103904698875,0.7105763141228626,0.9311203319502076,0.8060344827586207,0.876699484294421,0.13,1122,1360,457,83,rf,weighted,normal_residual_cnn_features_32.csv
0.8199867637326274,0.70825456836799,0.932780082987552,0.8051575931232091,0.8771656001248634,0.1399999999999999,1124,1354,463,81,rf,weighted,normal_residual_cnn_features_64.csv
0.8395102581072138,0.7506963788300836,0.8946058091286307,0.8163574403634987,0.8615728900255755,0.13,1078,1459,358,127,svm,normal,weighted_residual_cnn_features_64.csv
0.8176704169424223,0.7059193954659949,0.9302904564315352,0.8027210884353742,0.8746878901373284,0.1499999999999999,1121,1350,467,84,rf,weighted,normal_residual_cnn_features_128.csv
0.8050959629384513,0.6859903381642513,0.9427385892116182,0.7941279272981475,0.8770846201358864,0.12,1136,1297,520,69,rf,weighted,normal_residual_cnn_features_256.csv
0.8332230311052283,0.7200251098556183,0.9518672199170124,0.8198713366690493,0.8942772493372837,0.11,1147,1371,446,58,rf,weighted,over_sampled_residual_cnn_features_32.csv
0.8338848444738584,0.72809863724854,0.9311203319502076,0.8171886380189366,0.8819368023895614,0.1699999999999999,1122,1398,419,83,rf,weighted,over_sampled_residual_cnn_features_64.csv
0.8504301786896096,0.7587628865979381,0.9161825726141078,0.8300751879699249,0.8796812749003984,0.12,1104,1466,351,101,svm,normal,weighted_residual_cnn_features_128.csv
0.8332230311052283,0.7254019292604501,0.9360995850622408,0.8173913043478261,0.8847058823529412,0.1499999999999999,1128,1390,427,77,rf,weighted,over_sampled_residual_cnn_features_128.csv
0.7961614824619457,0.6725248974809608,0.9526970954356846,0.7884615384615384,0.8794239313620347,0.1,1148,1258,559,57,rf,weighted,over_sampled_residual_cnn_features_256.csv
0.8160158835208471,0.7031934877896056,0.9319502074688796,0.801570306923626,0.8750194795075581,0.1599999999999999,1123,1343,474,82,rf,weighted,under_sampled_residual_cnn_features_32.csv
0.8180013236267373,0.7061044682190056,0.9311203319502076,0.8031496062992126,0.8753315649867374,0.1399999999999999,1122,1350,467,83,rf,weighted,under_sampled_residual_cnn_features_64.csv
0.8418266048974189,0.7451112609575186,0.91701244813278,0.8221726190476191,0.8765667142630493,0.1699999999999999,1105,1439,378,100,rf,weighted,under_sampled_residual_cnn_features_128.csv
0.8388484447385837,0.735873850197109,0.9294605809128632,0.8214154748808215,0.8830022075055187,0.1499999999999999,1120,1415,402,85,rf,weighted,under_sampled_residual_cnn_features_256.csv
0.8444738583719391,0.7539737387698687,0.9053941908713692,0.8227752639517345,0.8704324238072443,0.12,1091,1461,356,114,svm,normal,weighted_residual_cnn_features_256.csv
0.8378557246856386,0.7338129496402878,0.9311203319502076,0.8207754206291149,0.8836037171208064,0.1499999999999999,1122,1410,407,83,rf,weighted,weighted_residual_cnn_features_32.csv
0.8342157511581734,0.7288686605981795,0.9302904564315352,0.8173532628508932,0.8815665303554577,0.1399999999999999,1121,1400,417,84,svm,under,normal_residual_cnn_features_32.csv
0.7938451356717405,0.6728028503562945,0.9402489626556016,0.7843544479058497,0.8710024600246002,0.1399999999999999,1133,1266,551,72,rf,weighted,weighted_residual_cnn_features_64.csv
0.8044341495698213,0.6829558998808105,0.9510373443983402,0.7950052029136316,0.8818097876269622,0.12,1146,1285,532,59,rf,weighted,weighted_residual_cnn_features_128.csv
0.8411647915287889,0.7418278852568378,0.9228215767634856,0.8224852071005917,0.8798860579205571,0.1699999999999999,1112,1430,387,93,svm,under,normal_residual_cnn_features_64.csv
0.8113831899404368,0.6953846153846154,0.9377593360995852,0.7985865724381626,0.8766485647788984,0.1399999999999999,1130,1322,495,75,rf,weighted,weighted_residual_cnn_features_256.csv
0.8103904698874917,0.6960297766749379,0.9311203319502076,0.7965921192758253,0.8722014925373134,0.1399999999999999,1122,1327,490,83,svm,under,normal_residual_cnn_features_128.csv
0.8027796161482462,0.6828828828828829,0.9435684647302904,0.7923344947735191,0.8766383962991519,0.13,1137,1289,528,68,svm,under,normal_residual_cnn_features_256.csv
0.8365320979483786,0.7257142857142858,0.9485477178423236,0.8223021582733813,0.893666927286943,0.1,1143,1385,432,62,svm,under,over_sampled_residual_cnn_features_32.csv
0.8318994043679683,0.7270358306188925,0.9261410788381744,0.8145985401459854,0.8780487804878049,0.1699999999999999,1116,1398,419,89,svm,under,over_sampled_residual_cnn_features_64.csv
0.8246194573130378,0.7126654064272212,0.9385892116182571,0.8101719197707736,0.882628375214609,0.13,1131,1361,456,74,svm,under,over_sampled_residual_cnn_features_128.csv
0.8226340172071476,0.71024512884978,0.9377593360995852,0.8082975679542204,0.8812977694587428,0.1399999999999999,1130,1356,461,75,svm,under,over_sampled_residual_cnn_features_256.csv
0.7931833223031105,0.6726190476190477,0.9377593360995852,0.7833622183708839,0.8692307692307693,0.1399999999999999,1130,1267,550,75,svm,under,under_sampled_residual_cnn_features_32.csv
0.8084050297816016,0.6917892156862745,0.9369294605809128,0.7959111737751146,0.874922504649721,0.13,1129,1314,503,76,svm,under,under_sampled_residual_cnn_features_64.csv
0.8249503639973528,0.7139240506329114,0.9360995850622408,0.8100538599640934,0.88125,0.13,1128,1365,452,77,svm,under,under_sampled_residual_cnn_features_128.csv
0.8375248180013236,0.7348684210526316,0.9269709543568464,0.8198165137614679,0.8809148264984227,0.1499999999999999,1117,1414,403,88,svm,under,under_sampled_residual_cnn_features_256.csv
0.8312375909993381,0.7214786488209051,0.9394190871369296,0.8161499639509733,0.8858976365628424,0.13,1132,1380,437,73,svm,under,weighted_residual_cnn_features_32.csv
0.814692256783587,0.7058072750478621,0.9178423236514522,0.797979797979798,0.8658211993111007,0.1599999999999999,1106,1356,461,99,svm,under,weighted_residual_cnn_features_64.csv
0.8544010589013898,0.7643400138217,0.9178423236514522,0.8340874811463047,0.8823998723472156,0.2099999999999999,1106,1476,341,99,svm,under,weighted_residual_cnn_features_128.csv
0.8170086035737922,0.7050314465408805,0.9302904564315352,0.8021466905187835,0.874414976599064,0.1399999999999999,1121,1348,469,84,svm,under,weighted_residual_cnn_features_256.csv
0.8206485771012575,0.7057728119180633,0.9435684647302904,0.8075284090909091,0.8839993780127507,0.12,1137,1343,474,68,svm,over,normal_residual_cnn_features_32.csv
0.8441429516876241,0.7473045822102425,0.9203319502074688,0.8248419486798066,0.8796002538071066,0.1699999999999999,1109,1442,375,96,svm,over,normal_residual_cnn_features_64.csv
0.8027796161482462,0.6820083682008368,0.9468879668049792,0.792911744266852,0.8786385338056368,0.13,1141,1285,532,64,svm,over,normal_residual_cnn_features_128.csv
0.8087359364659166,0.6901152213462705,0.9443983402489626,0.7974772249474422,0.8795795331581389,0.13,1138,1306,511,67,svm,over,normal_residual_cnn_features_256.csv
0.8391793514228988,0.7314874436574372,0.9427385892116182,0.8237853517041335,0.8912600031382395,0.1,1136,1400,417,69,svm,over,over_sampled_residual_cnn_features_32.csv
0.8302448709463931,0.7232258064516129,0.9302904564315352,0.8137931034482758,0.8799058084772371,0.1599999999999999,1121,1388,429,84,svm,over,over_sampled_residual_cnn_features_64.csv
0.8216412971542025,0.707089552238806,0.9435684647302904,0.8083896196231781,0.884411947728687,0.12,1137,1346,471,68,svm,over,over_sampled_residual_cnn_features_128.csv
0.8170086035737922,0.7027363184079602,0.9377593360995852,0.8034127266263775,0.8789670192906036,0.13,1130,1339,478,75,svm,over,over_sampled_residual_cnn_features_256.csv
0.800794176042356,0.6821752265861027,0.9369294605809128,0.7895104895104895,0.8718146718146718,0.1399999999999999,1129,1291,526,76,svm,over,under_sampled_residual_cnn_features_32.csv
0.8266048974189278,0.7198192382182053,0.925311203319502,0.8097312999273784,0.8753336473543727,0.1399999999999999,1115,1383,434,90,svm,over,under_sampled_residual_cnn_features_64.csv
0.8209794837855725,0.7080200501253133,0.9377593360995852,0.8068546947518743,0.8806109725685786,0.12,1130,1351,466,75,svm,over,under_sampled_residual_cnn_features_128.csv
0.8309066843150231,0.7232947232947233,0.932780082987552,0.814787966654585,0.8817069344210856,0.13,1124,1387,430,81,svm,over,under_sampled_residual_cnn_features_256.csv
0.8269358041032429,0.7141959798994975,0.9435684647302904,0.8130139435109045,0.8866188396756083,0.12,1137,1362,455,68,svm,over,weighted_residual_cnn_features_32.csv
0.814030443414957,0.7041269841269842,0.9203319502074688,0.797841726618705,0.8670836591086787,0.1499999999999999,1109,1351,466,96,svm,over,weighted_residual_cnn_features_64.csv
0.8219722038385175,0.7085678549093183,0.9402489626556016,0.8081312410841655,0.8825362205951083,0.13,1133,1351,466,72,svm,over,weighted_residual_cnn_features_128.csv
0.8322303110522833,0.729002624671916,0.9219917012448132,0.8142176621473067,0.8756305170239597,0.1499999999999999,1111,1404,413,94,svm,over,weighted_residual_cnn_features_256.csv
0.8457974851091992,0.7488215488215488,0.9228215767634856,0.8267657992565056,0.8818398096748612,0.11,1112,1444,373,93,svm,weighted,normal_residual_cnn_features_32.csv
0.8451356717405691,0.7484828051247472,0.921161825726141,0.8258928571428571,0.880533079485959,0.12,1110,1444,373,95,svm,weighted,normal_residual_cnn_features_64.csv
0.8183322303110523,0.7073324905183312,0.9286307053941908,0.8030139935414424,0.8739456419868791,0.1,1119,1354,463,86,svm,weighted,normal_residual_cnn_features_128.csv
0.8272667107875579,0.7190506735086594,0.9302904564315352,0.8111432706222865,0.8786643674557141,0.1,1121,1379,438,84,svm,weighted,normal_residual_cnn_features_256.csv
0.857379219060225,0.7672651933701657,0.9219917012448132,0.8375424048247267,0.8862476068921507,0.1,1111,1480,337,94,svm,weighted,over_sampled_residual_cnn_features_32.csv
0.8342157511581734,0.7303664921465969,0.9261410788381744,0.8166849615806806,0.8790170132325141,0.12,1116,1405,412,89,svm,weighted,over_sampled_residual_cnn_features_64.csv
0.8318994043679683,0.7258587167854829,0.9294605809128632,0.8151382823871907,0.8800880088008801,0.1,1120,1394,423,85,svm,weighted,over_sampled_residual_cnn_features_128.csv
0.8332230311052283,0.7286366601435095,0.9269709543568464,0.8159240321402483,0.8791122304423107,0.11,1117,1401,416,88,svm,weighted,over_sampled_residual_cnn_features_256.csv
0.800463269358041,0.6822033898305084,0.9352697095435684,0.7889394469723486,0.8706736711990112,0.1,1127,1292,525,78,svm,weighted,under_sampled_residual_cnn_features_32.csv
0.8269358041032429,0.7202842377260982,0.925311203319502,0.8100254268071195,0.8754711055276382,0.1,1115,1384,433,90,svm,weighted,under_sampled_residual_cnn_features_64.csv
0.8355393778954335,0.7322834645669292,0.9261410788381744,0.817882008061561,0.8795712484237075,0.1,1116,1409,408,89,svm,weighted,under_sampled_residual_cnn_features_128.csv
0.8358702845797485,0.7321545514079896,0.9278008298755188,0.8184480234260615,0.8807310540412794,0.1,1118,1408,409,87,svm,weighted,under_sampled_residual_cnn_features_256.csv
0.8411647915287889,0.7389584706657878,0.9302904564315352,0.8236590742101396,0.8844879280416601,0.1,1121,1421,396,84,svm,weighted,weighted_residual_cnn_features_32.csv
0.8160158835208471,0.7078795643818065,0.91701244813278,0.7989877078814173,0.8658517473750196,0.11,1105,1361,456,100,svm,weighted,weighted_residual_cnn_features_64.csv
0.8517538054268696,0.7601374570446735,0.9178423236514522,0.8315789473684211,0.8812749003984064,0.1399999999999999,1106,1468,349,99,svm,weighted,weighted_residual_cnn_features_128.csv
0.8249503639973528,0.7169448010269577,0.9269709543568464,0.8085414404632646,0.8756663530887425,0.1,1117,1376,441,88,svm,weighted,weighted_residual_cnn_features_256.csv
0.7786234281932495,0.6559953434225844,0.9352697095435684,0.7711255559356825,0.8618843683083511,0.1399999999999999,1127,1226,591,78,lr,normal,features_with_metadata_base_dense32.csv
0.8500992720052946,0.7596685082872928,0.9128630705394192,0.8292499057670562,0.8774728781110402,0.1399999999999999,1100,1469,348,105,lr,normal,features_with_metadata_base_dense64.csv
0.85704831237591,0.7823228634039445,0.8887966804979253,0.8321678321678322,0.8652447891420262,0.1,1071,1519,298,134,lr,normal,features_with_metadata_base_dense128.csv
0.7759761747187294,0.6510297482837528,0.9443983402489626,0.7707416186928547,0.8663215590742996,0.1399999999999999,1138,1207,610,67,lr,normal,features_with_metadata_base_dense256.csv
0.8127068166776968,0.6942249240121581,0.9477178423236514,0.8014035087719298,0.8832173240525909,0.1399999999999999,1142,1314,503,63,lr,normal,features_with_metadata_oversampling_dense32.csv
0.8223031105228326,0.7185863874345549,0.9112033195020748,0.8035126234906695,0.8648393194706995,0.1499999999999999,1098,1387,430,107,lr,normal,features_with_metadata_oversampling_dense64.csv
0.7935142289874255,0.6726084373143196,0.9394190871369296,0.7839335180055401,0.8703675226818391,0.1499999999999999,1132,1266,551,73,lr,normal,features_with_metadata_oversampling_dense128.csv
0.8113831899404368,0.7044430135222151,0.907883817427386,0.7933284989122552,0.858308488937706,0.2399999999999999,1094,1358,459,111,lr,normal,features_with_metadata_oversampling_dense256.csv
0.7898742554599603,0.6733576642335767,0.9186721991701244,0.7771147771147772,0.8562809405940595,0.2199999999999999,1107,1280,537,98,lr,normal,features_with_metadata_undersampling_dense32.csv
0.7422236929185969,0.6148867313915858,0.946058091286307,0.7453416149068323,0.8540605334132454,0.13,1140,1103,714,65,lr,normal,features_with_metadata_undersampling_dense64.csv
0.8050959629384513,0.6901234567901234,0.9278008298755188,0.791504424778761,0.8680124223602484,0.13,1118,1315,502,87,lr,normal,features_with_metadata_undersampling_dense128.csv
0.8173395102581072,0.7096981374438022,0.91701244813278,0.8001448225923244,0.866394856515603,0.11,1105,1365,452,100,lr,normal,features_with_metadata_undersampling_dense256.csv
0.7971542025148908,0.6798298906439855,0.9286307053941908,0.7849877236057524,0.8652953912774513,0.1799999999999999,1119,1290,527,86,lr,normal,features_with_metadata_weighted_dense32.csv
0.8434811383189941,0.7503419972640218,0.9103734439834024,0.822647169103862,0.873129576567972,0.1499999999999999,1097,1452,365,108,lr,normal,features_with_metadata_weighted_dense64.csv
0.8193249503639973,0.7129928894634777,0.9153526970954357,0.8015988372093024,0.8661850164912832,0.12,1103,1373,444,102,lr,normal,features_with_metadata_weighted_dense128.csv
0.7703507610853739,0.6454183266932271,0.9410788381742738,0.7656988521269412,0.8620951801733313,0.1399999999999999,1134,1194,623,71,lr,normal,features_with_metadata_weighted_dense256.csv
0.7729980145598941,0.6493955094991365,0.9360995850622408,0.7668252889191026,0.8601494585938692,0.1899999999999999,1128,1208,609,77,lr,under,features_with_metadata_base_dense32.csv
0.8537392455327598,0.7658536585365854,0.9120331950207468,0.8325757575757575,0.8784972022382095,0.2099999999999999,1099,1481,336,106,lr,under,features_with_metadata_base_dense64.csv
0.8318994043679683,0.7315614617940199,0.9136929460580911,0.8125461254612546,0.8703557312252964,0.11,1101,1413,404,104,lr,under,features_with_metadata_base_dense128.csv
0.7789543348775645,0.6551126516464472,0.9410788381742738,0.7724795640326976,0.8655167150053427,0.2099999999999999,1134,1220,597,71,lr,under,features_with_metadata_base_dense256.csv
0.8120450033090668,0.6933819064966606,0.9477178423236514,0.8008415147265077,0.8829441781351477,0.1999999999999999,1142,1312,505,63,lr,under,features_with_metadata_oversampling_dense32.csv
0.8275976174718729,0.728,0.9062240663900416,0.8073937153419594,0.8639240506329114,0.2399999999999999,1092,1409,408,113,lr,under,features_with_metadata_oversampling_dense64.csv
0.785572468563865,0.6620127981384526,0.9443983402489626,0.7783857729138167,0.8701636335831167,0.1899999999999999,1138,1236,581,67,lr,under,features_with_metadata_oversampling_dense128.csv
0.7981469225678358,0.683982683982684,0.9178423236514522,0.7838412473423104,0.8590958521050178,0.2899999999999999,1106,1306,511,99,lr,under,features_with_metadata_oversampling_dense256.csv
0.7882197220383852,0.6715239829993929,0.9178423236514522,0.7755960729312763,0.8551105613112726,0.2999999999999999,1106,1276,541,99,lr,under,features_with_metadata_undersampling_dense32.csv
0.7402382528127068,0.6126609442060086,0.9477178423236514,0.7442163571195829,0.8542788749251945,0.1799999999999999,1142,1095,722,63,lr,under,features_with_metadata_undersampling_dense64.csv
0.800463269358041,0.6833130328867235,0.9311203319502076,0.7881981032665965,0.8681522748375116,0.1799999999999999,1122,1297,520,83,lr,under,features_with_metadata_undersampling_dense128.csv
0.8199867637326274,0.7144711226476315,0.9136929460580911,0.8018936635105608,0.8654299638421632,0.1499999999999999,1101,1377,440,104,lr,under,features_with_metadata_undersampling_dense256.csv
0.7951687624090007,0.6771463119709794,0.9294605809128632,0.7834907310248339,0.8649984553599012,0.2499999999999999,1120,1283,534,85,lr,under,features_with_metadata_weighted_dense32.csv
0.8418266048974189,0.7464406779661017,0.9136929460580911,0.8216417910447761,0.8745035742652899,0.1999999999999999,1101,1443,374,104,lr,under,features_with_metadata_weighted_dense64.csv
0.799801455989411,0.6822600243013366,0.9319502074688796,0.7877937565766397,0.8683884936591402,0.12,1123,1294,523,82,lr,under,features_with_metadata_weighted_dense128.csv
0.785572468563865,0.664890467732386,0.9319502074688796,0.7760884588804423,0.8626517130127516,0.2199999999999999,1123,1251,566,82,lr,under,features_with_metadata_weighted_dense256.csv
0.7753143613500992,0.6521990740740741,0.9352697095435684,0.7684964200477327,0.860568112400733,0.1899999999999999,1127,1216,601,78,lr,over,features_with_metadata_base_dense32.csv
0.8510919920582396,0.7612456747404844,0.9128630705394192,0.8301886792452831,0.8778930566640064,0.1999999999999999,1100,1472,345,105,lr,over,features_with_metadata_base_dense64.csv
0.8395102581072138,0.7455661664392906,0.9070539419087136,0.8184200673904904,0.869392300349984,0.12,1093,1444,373,112,lr,over,features_with_metadata_base_dense128.csv
0.7782925215089345,0.6536473291211947,0.9443983402489626,0.7725729803122878,0.8672458466697149,0.1899999999999999,1138,1214,603,67,lr,over,features_with_metadata_base_dense256.csv
0.8219722038385175,0.7088290544771446,0.9394190871369296,0.807994289793005,0.8820321022284556,0.2299999999999999,1132,1352,465,73,lr,over,features_with_metadata_oversampling_dense32.csv
0.8213103904698875,0.7177472167648985,0.9095435684647304,0.8023426061493412,0.86340003151095,0.1999999999999999,1096,1386,431,109,lr,over,features_with_metadata_oversampling_dense64.csv
0.7925215089344805,0.6714116251482799,0.9394190871369296,0.7831200276720858,0.8699661850599447,0.1999999999999999,1132,1263,554,73,lr,over,features_with_metadata_oversampling_dense128.csv
0.7686962276637989,0.644406392694064,0.9369294605809128,0.7636117686844776,0.8589470480827754,0.2099999999999999,1129,1194,623,76,lr,over,features_with_metadata_oversampling_dense256.csv
0.7799470549305096,0.6603325415676959,0.9228215767634856,0.7698165455174801,0.8548585485854858,0.2799999999999999,1112,1245,572,93,lr,over,features_with_metadata_undersampling_dense32.csv
0.7498345466578424,0.6235553109521189,0.9402489626556016,0.7498345466578424,0.8535482898900105,0.1899999999999999,1133,1133,684,72,lr,over,features_with_metadata_undersampling_dense64.csv
0.7984778292521509,0.6801692865779927,0.933609958506224,0.7869884575026233,0.8688600556070436,0.1599999999999999,1125,1288,529,80,lr,over,features_with_metadata_undersampling_dense128.csv
0.8266048974189278,0.7259455872594559,0.907883817427386,0.8067846607669616,0.8645487592856014,0.1599999999999999,1094,1404,413,111,lr,over,features_with_metadata_undersampling_dense256.csv
0.7974851091992058,0.6800242865816636,0.9294605809128632,0.7854137447405329,0.8659347456316685,0.2499999999999999,1120,1290,527,85,lr,over,features_with_metadata_weighted_dense32.csv
0.8216412971542025,0.7129156010230179,0.925311203319502,0.8053448898519321,0.8732769423558897,0.1399999999999999,1115,1368,449,90,lr,over,features_with_metadata_weighted_dense64.csv
0.8027796161482462,0.6871542716656422,0.9278008298755188,0.78954802259887,0.8670699550178378,0.12,1118,1308,509,87,lr,over,features_with_metadata_weighted_dense128.csv
0.7660489741892786,0.6402027027027027,0.9435684647302904,0.7628312646762831,0.8618859915100061,0.1799999999999999,1137,1178,639,68,lr,over,features_with_metadata_weighted_dense256.csv
0.7782925215089345,0.6557949912638322,0.9344398340248964,0.7707049965776865,0.861251338534496,0.1399999999999999,1126,1226,591,79,lr,weighted,features_with_metadata_base_dense32.csv
0.8500992720052946,0.7596685082872928,0.9128630705394192,0.8292499057670562,0.8774728781110402,0.1399999999999999,1100,1469,348,105,lr,weighted,features_with_metadata_base_dense64.csv
0.8567174056915949,0.7813411078717201,0.8896265560165975,0.8319751649204501,0.8656330749354005,0.1,1072,1517,300,133,lr,weighted,features_with_metadata_base_dense128.csv
0.7766379880873594,0.6514285714285715,0.946058091286307,0.7715736040609137,0.867579908675799,0.1399999999999999,1140,1207,610,65,lr,weighted,features_with_metadata_base_dense256.csv
0.8117140966247518,0.6929611650485437,0.9477178423236514,0.8005608131791097,0.8828076685219542,0.1399999999999999,1142,1311,506,63,lr,weighted,features_with_metadata_oversampling_dense32.csv
0.8213103904698875,0.7171783148269105,0.9112033195020748,0.8026315789473685,0.8644307982994804,0.1499999999999999,1098,1384,433,107,lr,weighted,features_with_metadata_oversampling_dense64.csv
0.7888815354070152,0.6662756598240469,0.9427385892116182,0.7807560137457045,0.8704980842911877,0.1399999999999999,1136,1248,569,69,lr,weighted,features_with_metadata_oversampling_dense128.csv
0.7673726009265387,0.6429384965831435,0.9369294605809128,0.7625802093887201,0.8584245742092458,0.1599999999999999,1129,1190,627,76,lr,weighted,features_with_metadata_oversampling_dense256.csv
0.7769688947716744,0.656084656084656,0.9261410788381744,0.7680660701995871,0.8556969789909523,0.1999999999999999,1116,1232,585,89,lr,weighted,features_with_metadata_undersampling_dense32.csv
0.7422236929185969,0.6148867313915858,0.946058091286307,0.7453416149068323,0.8540605334132454,0.13,1140,1103,714,65,lr,weighted,features_with_metadata_undersampling_dense64.csv
0.8054268696227663,0.6905497220506486,0.9278008298755188,0.7917847025495751,0.8681472278304084,0.13,1118,1316,501,87,lr,weighted,features_with_metadata_undersampling_dense128.csv
0.814692256783587,0.7058072750478621,0.9178423236514522,0.797979797979798,0.8658211993111007,0.11,1106,1356,461,99,lr,weighted,features_with_metadata_undersampling_dense256.csv
0.7971542025148908,0.6798298906439855,0.9286307053941908,0.7849877236057524,0.8652953912774513,0.1799999999999999,1119,1290,527,86,lr,weighted,features_with_metadata_weighted_dense32.csv
0.8431502316346791,0.7498291182501708,0.9103734439834024,0.8223388305847077,0.8729906095814102,0.1499999999999999,1097,1451,366,108,lr,weighted,features_with_metadata_weighted_dense64.csv
0.8084050297816016,0.6953807740324595,0.92448132780083,0.7937299608122551,0.8673310495172843,0.1,1114,1329,488,91,lr,weighted,features_with_metadata_weighted_dense128.csv
